date,mvrv_zscore_raw,mvrv_zscore,mvrv_zscore_sell,ma_200w_raw,ma_200w,ma_200w_sell,monthly_rsi_raw,monthly_rsi,monthly_rsi_sell,eth_btc_ratio_raw,eth_btc_ratio,eth_btc_ratio_sell,mayer_multiple_raw,mayer_multiple,mayer_multiple_sell,fear_greed_raw,fear_greed,fear_greed_sell
2017-10-09,0.4895434734084093,50,0,4.93025118344249,0,100,70.39598112273652,0,0,0.8222265962122504,50,0,1.3884735956796905,50,0,,50,0
2017-10-10,0.5065299056961876,50,0,4.932926466580586,0,100,70.39598112273652,0,0,0.8575434316681708,50,0,1.3881762891188045,50,0,,50,0
2017-10-11,0.5419732800287067,50,0,4.977983696437137,0,100,70.39598112273652,0,0,0.853885506730817,50,0,1.3996838011587143,50,0,,50,0
2017-10-12,0.544548988279586,50,0,4.964426842052479,0,100,70.39598112273652,0,0,0.5700821753398874,50,0,1.3947040541120865,50,0,,50,0
2017-10-13,0.8258628968789603,50,0,5.4811147644660165,0,100,70.39598112273652,0,0,0.7310480454819438,50,0,1.538388277672455,0,0,,50,0
2017-10-14,0.8111084849530773,50,0,5.50080751095008,0,100,70.39598112273652,0,0,0.6778867113430426,50,0,1.5424705241790957,0,0,,50,0
2017-10-15,0.7629204005191312,50,0,5.406820273314248,0,100,70.39598112273652,0,0,0.6905345413843238,50,0,1.5148010379342607,0,0,,50,0
2017-10-16,0.7397146526964964,50,0,5.362806020354536,0,100,70.39598112273652,0,0,0.6546064178392994,50,0,1.5011274112044268,0,0,,50,0
2017-10-17,0.5337886610598549,50,0,5.037173342402181,0,100,70.39598112273652,0,0,0.5847585484542832,50,0,1.4087209878750044,50,0,,50,0
2017-10-18,0.5145217191111146,50,0,4.974406110404189,0,100,70.39598112273652,0,0,0.5692771571941854,50,0,1.3899511531456332,50,0,,50,0
2017-10-19,0.4723320583359892,50,0,4.87248944279447,0,100,70.39598112273652,0,0,0.4795761572266389,50,0,1.3602389095801035,50,0,,50,0
2017-10-20,0.4340052122290975,50,0,4.782626434866649,0,100,70.39598112273652,0,0,0.3358983370375272,50,0,1.333815122456891,50,0,,50,0
2017-10-21,0.4008888085909946,50,0,4.695852821512165,0,100,70.39598112273652,0,0,0.2957972749874885,50,0,1.3083180262879472,50,0,,50,0
2017-10-22,0.3590591305845108,50,0,4.595391573311781,0,100,70.39598112273652,0,0,0.2712128004790224,50,0,1.2791050812475515,50,0,,50,0
2017-10-23,0.2841773862126657,50,0,4.427049154633457,0,100,70.39598112273652,0,0,0.24010003930780602,50,0,1.231040256929342,50,0,,50,0
2017-10-24,0.3862845055090477,50,0,4.5916708465842655,0,100,70.39598112273652,0,0,0.47282245726417604,50,0,1.275506434436167,50,0,,50,0
2017-10-25,0.39451953891042724,50,0,4.583064526438258,0,100,70.39598112273652,0,0,0.3904581228592347,50,0,1.2718651743734704,50,0,,50,0
2017-10-26,0.37525541590711337,50,0,4.535079933565808,0,100,70.39598112273652,0,0,0.3149797149084413,50,0,1.257297573557656,50,0,,50,0
2017-10-27,0.3853155102075436,50,0,4.5296634570981364,0,100,70.39598112273652,0,0,0.36994933128429786,50,0,1.2545450843778028,50,0,,50,0
2017-10-28,0.36816470246178296,50,0,4.479653594032767,0,100,70.39598112273652,0,0,0.3585855861783644,50,0,1.2394609506340577,50,0,,50,0
2017-10-29,0.442816341818883,50,0,4.600028392579301,0,100,70.39598112273652,0,0,0.2761922797802668,50,0,1.271538237594235,50,0,,50,0
2017-10-30,0.45403988708913834,50,0,4.607031661742336,0,100,70.39598112273652,0,0,0.3081781026938376,50,0,1.2723314693575043,50,0,,50,0
2017-10-31,0.4389587009468278,50,0,4.565928350569368,0,100,70.58039609279002,0,0,0.19538588219740324,50,0,1.2597769238052896,50,0,,50,0
2017-11-01,0.31532695662321863,50,0,4.334815113497859,0,100,70.58039609279002,0,0,0.014170323340991834,50,0,1.194956803402395,50,0,,50,0
2017-11-02,0.26999644060537087,50,0,4.228321607912717,0,100,70.58039609279002,0,0,-0.1061568357356209,50,0,1.1645641814911203,50,0,,50,0
2017-11-03,0.4512464153040986,50,0,4.5260632200724675,0,100,70.58039609279002,0,0,-0.01601820463368041,50,0,1.2453885636978568,50,0,,50,0
2017-11-04,0.40006000425836064,50,0,4.421354175578309,0,100,70.58039609279002,0,0,-0.10434090896449694,50,0,1.215490338393991,50,0,,50,0
2017-11-05,0.3652868170121871,50,0,4.348583941462727,0,100,70.58039609279002,0,0,-0.11444242351382215,50,0,1.1943810451005277,50,0,,50,0
2017-11-06,0.37697710401474877,50,0,4.355347119547416,0,100,70.58039609279002,0,0,-0.008674278864157376,50,0,1.1951583668929724,50,0,,50,0
2017-11-07,0.32776106706703473,50,0,4.251813766895594,0,100,70.58039609279002,0,0,-0.07870962360071612,50,0,1.1656890208451887,50,0,,50,0
2017-11-08,0.46547631430513337,50,0,4.491348346017878,0,100,70.58039609279002,0,0,-0.05503343993283359,50,0,1.2301935671872042,50,0,,50,0
2017-11-09,0.5306751530255029,50,0,4.610489234507152,0,100,70.58039609279002,0,0,0.08677266913443919,50,0,1.261607270321475,50,0,,50,0
2017-11-10,0.36839341519250657,50,0,4.307649318866455,0,100,70.58039609279002,0,0,0.10320828905160594,50,0,1.1776799190596368,50,0,,50,0
2017-11-11,0.5015717760317193,50,0,4.525204177612226,0,100,70.58039609279002,0,0,0.29876875301425543,50,0,1.2360035146722854,50,0,,50,0
2017-11-12,0.42505631527596077,50,0,4.378833246822862,0,100,70.58039609279002,0,0,0.422735554863162,50,0,1.1950050081405434,50,0,,50,0
2017-11-13,0.4851766863018158,50,0,4.47910913089009,0,100,70.58039609279002,0,0,0.23802212032128106,50,0,1.2215373280717818,50,0,,50,0
2017-11-14,0.6152469879219213,50,0,4.722933201989208,0,100,70.58039609279002,0,0,0.33677729570853854,50,0,1.287341396431637,50,0,,50,0
2017-11-15,0.5834712850416505,50,0,4.6538787151091485,0,100,70.58039609279002,0,0,0.11680752500351689,50,0,1.2677723924877782,50,0,,50,0
2017-11-16,0.5652864399852879,50,0,4.617899841352916,0,100,70.58039609279002,0,0,-0.033468604642152726,50,0,1.2574680857586211,50,0,,50,0
2017-11-17,0.5804162357475057,50,0,4.634193047782863,0,100,70.58039609279002,0,0,0.005563932820650197,50,0,1.2613328415825658,50,0,,50,0
2017-11-18,0.6979341859141267,50,0,4.823292305861688,0,100,70.58039609279002,0,0,0.07319346675047665,50,0,1.3121365113113552,50,0,,50,0
2017-11-19,0.7578786994359962,50,0,4.918117869148478,0,100,70.58039609279002,0,0,0.06569967690020438,50,0,1.337309305516777,50,0,,50,0
2017-11-20,0.8212166388352833,50,0,5.081451017159154,0,100,70.58039609279002,0,0,0.0784877707000538,50,0,1.3813955122321329,50,0,,50,0
2017-11-21,0.7425281149298925,50,0,4.943043114862185,0,100,70.58039609279002,0,0,0.07629115543555878,50,0,1.343359961003544,50,0,,50,0
2017-11-22,0.8506396911158545,50,0,5.185512149304354,0,100,70.58039609279002,0,0,0.1418687599410925,50,0,1.4088632089628847,50,0,,50,0
2017-11-23,1.080456520257113,50,0,5.619525236944554,0,100,70.58039609279002,0,0,0.3674989811531364,50,0,1.5256955382329487,0,0,,50,0
2017-11-24,1.4615836313124424,50,0,6.37027380537493,0,100,70.58039609279002,0,0,0.6296071292633132,50,0,1.7284618019616451,0,0,,50,0
2017-11-25,1.3793895940715664,50,0,6.2416369275151355,0,100,70.58039609279002,0,0,0.448086653394754,50,0,1.6924350454911787,0,0,,50,0
2017-11-26,1.3917959791557961,50,0,6.275233955230952,0,100,70.58039609279002,0,0,0.3357885934884484,50,0,1.7004413580011264,0,0,,50,0
2017-11-27,1.3218226719409405,50,0,6.306591095799429,0,100,70.58039609279002,0,0,0.2675578684334928,50,0,1.707804772615962,0,0,,50,0
2017-11-28,1.2296828623876124,50,0,6.140527294361245,0,100,70.58039609279002,0,0,0.18268697281204865,50,0,1.6616764337753351,0,0,,50,0
2017-11-29,0.9397276656603707,50,0,5.599655992301891,0,100,70.58039609279002,0,0,0.039493432498257645,50,0,1.5144524738896483,0,0,,50,0
2017-11-30,0.9978664899386473,50,0,5.692017196861702,0,100,77.17754530028087,0,0,0.0433666890617489,50,0,1.5385488405220193,0,0,,50,0
2017-12-01,1.1443175459198436,50,0,5.955796866714898,0,100,77.17754530028087,0,0,-0.006756423342126879,50,0,1.6088716793258788,0,0,,50,0
2017-12-02,1.1172411110082123,50,0,5.8991658982517805,0,100,77.17754530028087,0,0,-0.0346847617330874,50,0,1.592531349172655,0,0,,50,0
2017-12-03,1.1281878839659685,50,0,5.9226825656975,0,100,77.17754530028087,0,0,-0.062308907544730126,50,0,1.5977701690029318,0,0,,50,0
2017-12-04,1.0670357101594221,50,0,5.920240351720854,0,100,77.17754530028087,0,0,-0.1065605740936053,50,0,1.5962316231128781,0,0,,50,0
2017-12-05,0.9942102661550198,50,0,5.775721887999444,0,100,77.17754530028087,0,0,-0.16469498549080683,50,0,1.557188668950162,0,0,,50,0
2017-12-06,0.821508795026784,50,0,5.446487154797068,0,100,77.17754530028087,0,0,-0.5083157161056252,50,0,1.468409235246852,0,0,,50,0
2017-12-07,0.7748171065193826,50,0,5.387445724102415,0,100,77.17754530028087,0,0,-0.7526606882836583,50,0,1.453031976197743,50,0,,50,0
2017-12-08,0.9700468160012766,50,0,5.744437331856051,0,100,77.17754530028087,0,0,-0.621377556041384,50,0,1.5499139413416725,0,0,,50,0
2017-12-09,1.0828676639744026,50,0,5.95936892453578,0,100,77.17754530028087,0,0,-0.46263600146287753,50,0,1.6088406442216234,0,0,,50,0
2017-12-10,0.8303676060471294,50,0,5.459696360589465,0,100,77.17754530028087,0,0,-0.6065642768035782,50,0,1.4754570013668602,0,0,,50,0
2017-12-11,1.1929059893590517,50,0,6.176386238471805,0,100,77.17754530028087,0,0,-0.5524216288145302,50,0,1.6702743538109175,0,0,,50,0
2017-12-12,2.121684582489713,50,0,8.271595486114908,0,100,77.17754530028087,0,0,-0.15613374693955276,50,0,2.236862864551659,0,0,,50,0
2017-12-13,2.044358004565,50,0,8.412267660056687,0,100,77.17754530028087,0,0,-0.016296216041057906,50,0,2.2744248873690807,0,0,,50,0
2017-12-14,1.8132813990260663,50,0,8.299073330434402,0,100,77.17754530028087,0,0,-0.03502812663447948,50,0,2.2439593603077843,0,0,,50,0
2017-12-15,1.7294153146189597,50,0,8.12859645485722,0,100,77.17754530028087,0,0,-0.1681705679530274,50,0,2.198722176419026,0,0,,50,0
2017-12-16,1.6789958629933996,50,0,8.15879546279,0,100,77.17754530028087,0,0,-0.3150876804166721,50,0,2.208848898028938,0,0,,50,0
2017-12-17,1.796795553004398,50,0,8.453392603897678,0,100,77.17754530028087,0,0,-0.21381251483497896,50,0,2.290433978333216,0,0,,50,0
2017-12-18,1.9335782105898482,50,0,9.045137721563332,0,100,77.17754530028087,0,0,-0.05856265935371218,50,0,2.4520073911648317,0,100,,50,0
2017-12-19,1.9903886068361116,50,0,9.368249657121158,0,100,77.17754530028087,0,0,0.16361421968452367,50,0,2.5406171074066557,0,100,,50,0
2017-12-20,1.8068268218689783,50,0,8.982560353294028,0,100,77.17754530028087,0,0,0.24048287813239297,50,0,2.4371780260377935,0,100,,50,0
2017-12-21,1.7323143249705588,50,0,8.861515180549643,0,100,77.17754530028087,0,0,0.33996193008562875,50,0,2.406198083693098,0,100,,50,0
2017-12-22,1.2058218644516516,50,0,7.560032267343621,0,100,77.17754530028087,0,0,0.20781913170023328,50,0,2.0549261425480436,0,0,,50,0
2017-12-23,1.3779085476466406,50,0,7.969907131865554,0,100,77.17754530028087,0,0,0.2480376002036002,50,0,2.168825025411544,0,0,,50,0
2017-12-24,1.2007171840024136,50,0,7.514623722080194,0,100,77.17754530028087,0,0,0.26873851643450436,50,0,2.047153872240493,0,0,,50,0
2017-12-25,1.4019414153101304,50,0,7.984551515395948,0,100,77.17754530028087,0,0,0.410127130830831,50,0,2.1772641739842036,0,0,,50,0
2017-12-26,1.430471205664485,50,0,8.04988590901699,0,100,77.17754530028087,0,0,0.20746724789833795,50,0,2.1977019129632147,0,0,,50,0
2017-12-27,1.3732061857135092,50,0,7.887473081250601,0,100,77.17754530028087,0,0,0.22658212857298224,50,0,2.1579920295074624,0,0,,50,0
2017-12-28,1.2488796400971516,50,0,7.5705693663263265,0,100,77.17754530028087,0,0,0.31246958261066216,50,0,2.075737647054218,0,0,,50,0
2017-12-29,1.348783083184122,50,0,7.833784252820012,0,100,77.17754530028087,0,0,0.3614188845297098,50,0,2.1536663396186237,0,0,,50,0
2017-12-30,1.1901516906022187,50,0,7.429435631259408,0,100,77.17754530028087,0,0,0.527031703782058,50,0,2.047983199446756,0,0,,50,0
2017-12-31,1.299318979038918,50,0,7.6669952078630015,0,100,85.25811522255401,0,100,0.4493881550562528,50,0,2.1175011523542286,0,0,,50,0
2018-01-01,1.3453227245415287,50,0,7.749602825580599,0,100,85.25811522255401,0,100,0.5712356774328052,50,0,2.1442552220542037,0,0,,50,0
2018-01-02,1.7296896977033234,50,0,8.776580752244554,0,100,85.25811522255401,0,100,0.6744381073419621,50,0,2.4324771786495853,0,100,,50,0
2018-01-03,1.975432915331334,50,0,9.493922667752177,0,100,85.25811522255401,0,100,0.8598140274029199,50,0,2.6356093325079013,0,100,,50,0
2018-01-04,1.8954890668993984,50,0,9.489086895491036,0,100,85.25811522255401,0,100,0.8738838031004237,50,0,2.6377575406867217,0,100,,50,0
2018-01-05,1.8065033822587255,50,0,9.459140830771734,0,100,85.25811522255401,0,100,0.5816504089324266,50,0,2.6330151781274895,0,100,,50,0
2018-01-06,1.8694176547869108,50,0,9.829514116086298,0,100,85.25811522255401,0,100,0.6862012395898964,50,0,2.739067761409509,0,100,,50,0
2018-01-07,2.118215131029251,50,0,10.656691722891976,0,100,85.25811522255401,0,100,1.0781422665912277,0,0,2.970755866434135,0,100,,50,0
2018-01-08,2.024199210162756,50,0,10.841983965902301,0,100,85.25811522255401,0,100,1.4226986915388793,0,0,3.0232717181323445,0,100,,50,0
2018-01-09,2.360764105338362,50,0,12.155476757200768,0,100,85.25811522255401,0,100,2.00903333717797,0,100,3.389352449269792,0,100,,50,0
2018-01-10,2.0561494298290652,50,0,11.483603637729084,0,100,85.25811522255401,0,100,1.766818302182763,0,100,3.201319444320685,0,100,,50,0
2018-01-11,1.6937827787351398,50,0,10.409833868044997,0,100,85.25811522255401,0,100,1.8361375546879168,0,100,2.900966990693603,0,100,,50,0
2018-01-12,1.9699068197295964,50,0,11.460055205651344,0,100,85.25811522255401,0,100,2.0764026286112824,0,100,3.1906081213571515,0,100,,50,0
2018-01-13,2.2030484403026254,50,0,12.418858400776756,0,100,85.25811522255401,0,100,2.3259625087625087,0,100,3.4543637624330885,0,100,,50,0
2018-01-14,2.051567440303364,50,0,12.101957440104158,0,100,85.25811522255401,0,100,2.4363072088061446,0,100,3.364770201754847,0,100,,50,0
2018-01-15,1.765999828999578,50,0,11.258230042388126,0,100,85.25811522255401,0,100,2.210855498582627,0,100,3.128470594254177,0,100,,50,0
2018-01-16,1.1608029278468381,50,0,9.235073335350616,0,100,85.25811522255401,0,100,2.147763353754354,0,100,2.5656239757671733,0,100,,50,0
2018-01-17,1.0447377315187334,50,0,8.736096629669364,0,100,85.25811522255401,0,100,2.0577735318737242,0,100,2.426172994124494,0,100,,50,0
2018-01-18,1.0679909029415535,50,0,8.713271195100358,0,100,85.25811522255401,0,100,2.051281334816809,0,100,2.419668455380156,0,100,,50,0
2018-01-19,1.0954957831805572,50,0,8.732677565159918,0,100,85.25811522255401,0,100,2.0271389685705046,0,100,2.4244960333109757,0,100,,50,0
2018-01-20,1.4364422477375518,50,0,9.672654349561041,0,100,85.25811522255401,0,100,2.035357421967696,0,100,2.683835188221664,0,100,,50,0
2018-01-21,1.1030213705239262,50,0,8.653359950327301,0,100,85.25811522255401,0,100,2.0688929007716883,0,100,2.4000610255550443,0,100,,50,0
2018-01-22,0.9628390303773086,50,0,8.1927147487223,0,100,85.25811522255401,0,100,2.128743099888645,0,100,2.271621704804973,0,0,,50,0
2018-01-23,0.9851744631770417,50,0,8.072345513812992,0,100,85.25811522255401,0,100,2.0607007816502554,0,100,2.236912677454671,0,0,,50,0
2018-01-24,1.1336645105132175,50,0,8.508011439283818,0,100,85.25811522255401,0,100,2.1668195721208865,0,100,2.3559974340155403,0,0,,50,0
2018-01-25,1.0968258613269668,50,0,8.409849821894511,0,100,85.25811522255401,0,100,2.1876830589762686,0,100,2.327034741761513,0,0,,50,0
2018-01-26,1.0722155223797407,50,0,8.316428043747136,0,100,85.25811522255401,0,100,2.210059141348,0,100,2.2985588654163664,0,0,,50,0
2018-01-27,1.2146883760058442,50,0,8.660364240820577,0,100,85.25811522255401,0,100,2.3064501201803806,0,100,2.3903383927807256,0,0,,50,0
2018-01-28,1.5036558073803306,50,0,9.536815328974386,0,100,85.25811522255401,0,100,2.6527277719641953,0,100,2.62874960240959,0,100,,50,0
2018-01-29,1.325024031378172,50,0,9.041086021717964,0,100,85.25811522255401,0,100,2.6439751525737107,0,100,2.4887014965149112,0,100,,50,0
2018-01-30,1.025247835050963,50,0,8.120317661065958,0,100,85.25811522255401,0,100,2.6973253248835336,0,100,2.2325184294344247,0,0,,50,0
2018-01-31,1.1329437714848114,50,0,8.39343431481963,0,100,89.79410261441375,0,100,2.845943980004562,0,100,2.303940326390785,0,0,,50,0
2018-02-01,0.9195739591108466,50,0,7.745310221201414,0,100,89.79410261441375,0,100,3.0033871179302314,0,100,2.1226734990123046,0,0,30.0,50,0
2018-02-02,0.6252109974361845,50,0,6.892124143805235,0,100,89.79410261441375,0,100,2.6231182416093723,0,100,1.886954494927266,0,0,15.0,100,0
2018-02-03,0.7681891470299024,50,0,7.205616620555881,0,100,89.79410261441375,0,100,2.680174158265441,0,100,1.971411723886263,0,0,40.0,50,0
2018-02-04,0.40817700291437103,50,0,6.238022398749611,0,100,89.79410261441375,0,100,2.5162875896007155,0,100,1.7052703694594114,0,0,24.0,100,0
2018-02-05,0.0034567453046284034,50,0,5.141612058349095,0,100,89.79410261441375,0,100,2.5047540791671734,0,100,1.4052484305715103,50,0,11.0,100,0
2018-02-06,0.31436444145845605,50,0,5.82524319167792,0,100,89.79410261441375,0,100,2.5400565896923886,0,100,1.5913046780453814,0,0,8.0,100,0
2018-02-07,0.2363824415335001,50,0,5.542806799079771,0,100,89.79410261441375,0,100,2.4110969018008985,0,100,1.5137373736954522,0,0,36.0,50,0
2018-02-08,0.40763624667594023,50,0,5.907008912721585,0,100,89.79410261441375,0,100,2.385643708495327,0,100,1.6125190746644238,0,0,30.0,50,0
2018-02-09,0.5990889990042533,50,0,6.345541239067744,0,100,89.79410261441375,0,100,2.493086842841317,0,100,1.7312142622403641,0,0,44.0,50,0
2018-02-10,0.5259661390687137,50,0,6.144871255605619,0,100,89.79410261441375,0,100,2.444096633117959,0,100,1.6751951137615435,0,0,54.0,0,0
2018-02-11,0.4221206586338231,50,0,5.854210278695743,0,100,89.79410261441375,0,100,2.4828846272053817,0,100,1.5948250628126075,0,0,31.0,50,0
2018-02-12,0.6097210126410255,50,0,6.198240742835257,0,100,89.79410261441375,0,100,2.3438455031047907,0,100,1.687177241814317,0,0,42.0,50,0
2018-02-13,0.5273284288232232,50,0,5.969482240981451,0,100,89.79410261441375,0,100,2.393709767735852,0,100,1.6234944471507908,0,0,35.0,50,0
2018-02-14,0.7670834500639278,50,0,6.50152291454265,0,100,89.79410261441375,0,100,2.3365155523157104,0,100,1.7666207847792488,0,0,55.0,0,0
2018-02-15,0.7907561802605517,50,0,6.528573808637507,0,100,89.79410261441375,0,100,2.1121385045324184,0,100,1.7722049867791296,0,0,71.0,0,0
2018-02-16,0.8178834593220013,50,0,6.555369495577543,0,100,89.79410261441375,0,100,2.1200353413748574,0,100,1.777741963232831,0,0,67.0,0,0
2018-02-17,0.9175680903646231,50,0,6.763400344920801,0,100,89.79410261441375,0,100,1.938845056440016,0,100,1.8326720237716083,0,0,74.0,0,0
2018-02-18,0.7230792478690242,50,0,6.311389033746554,0,100,89.79410261441375,0,100,1.9216177841517292,0,100,1.708864523301067,0,0,63.0,0,0
2018-02-19,0.8152820539771467,50,0,6.428824005608492,0,100,89.79410261441375,0,100,1.7763308377791704,0,100,1.7393363680040022,0,0,67.0,0,0
2018-02-20,0.6563241106318067,50,0,6.037413082287181,0,100,89.79410261441375,0,100,1.5422124467529044,0,100,1.6323118842346482,0,0,74.0,0,0
2018-02-21,0.5183305784763464,50,0,5.70235221149645,0,100,89.79410261441375,0,100,1.6124447265882205,0,100,1.541169905657016,0,0,54.0,0,0
2018-02-22,0.42972280440967703,50,0,5.448292610158058,0,100,89.79410261441375,0,100,1.6693809822820522,0,100,1.4722884028989758,0,0,44.0,50,0
2018-02-23,0.5856022187081165,50,0,5.747493159855483,0,100,89.79410261441375,0,100,1.7782735436331787,0,100,1.552808929840907,0,0,39.0,50,0
2018-02-24,0.5068443040546476,50,0,5.573801641455915,0,100,89.79410261441375,0,100,1.8582914655990583,0,100,1.5059461740161122,0,0,31.0,50,0
2018-02-25,0.5388267868951321,50,0,5.601537902051639,0,100,89.79410261441375,0,100,1.9276041633347634,0,100,1.5134956404501358,0,0,33.0,50,0
2018-02-26,0.6130994499793485,50,0,5.728973171985685,0,100,89.79410261441375,0,100,1.766530361414241,0,100,1.5479639173376794,0,0,37.0,50,0
2018-02-27,0.6376515708280505,50,0,5.760269859826241,0,100,89.79410261441375,0,100,1.6878513036580494,0,100,1.5565296286636883,0,0,44.0,50,0
2018-02-28,0.5621326244690825,50,0,5.576634417461418,0,100,73.04683677624772,0,0,1.7077730195625755,0,100,1.5070545903903132,0,0,41.0,50,0
2018-03-01,0.6149487125562033,50,0,5.666017238166611,0,100,73.04683677624772,0,0,1.5781284986406092,0,100,1.5311257539320926,0,0,38.0,50,0
2018-03-02,0.569974088398391,50,0,5.548035958622616,0,100,73.04683677624772,0,0,1.4956144090758747,0,0,1.4992225713582026,0,0,47.0,50,0
2018-03-03,0.5676399500195685,50,0,5.515099306754414,0,100,73.04683677624772,0,0,1.3717377564229636,0,0,1.490111207975867,0,0,56.0,0,0
2018-03-04,0.5878651099601656,50,0,5.531799545466436,0,100,73.04683677624772,0,0,1.3866744294506503,0,0,1.4945660211060527,0,0,44.0,50,0
2018-03-05,0.5566467160283578,50,0,5.444763837834875,0,100,73.04683677624772,0,0,1.3293687733626902,0,0,1.471017807389938,0,0,55.0,0,0
2018-03-06,0.4347488465947441,50,0,5.170718718184564,0,100,73.04683677624772,0,0,1.4278539872501013,0,0,1.396927014340879,50,0,59.0,0,0
2018-03-07,0.2535698096263409,50,0,4.765911249904786,0,100,73.04683677624772,0,0,1.4204451652944015,0,0,1.2876639083467265,50,0,37.0,50,0
2018-03-08,0.09519717560811644,50,0,4.417535536102287,0,100,73.04683677624772,0,0,1.3792218013053592,0,0,1.1937764688160528,50,0,39.0,50,0
2018-03-09,0.19442450151013232,50,0,4.564304375871304,0,100,73.04683677624772,0,0,1.517708995121616,0,100,1.2338479832994391,50,0,37.0,50,0
2018-03-10,0.0735603771793631,50,0,4.2948537376574265,0,100,73.04683677624772,0,0,1.507918509638249,0,100,1.1614135723494008,50,0,39.0,50,0
2018-03-11,0.18726453482625677,50,0,4.486292513674632,0,100,73.04683677624772,0,0,1.4017945165541958,0,0,1.2135525548398889,50,0,40.0,50,0
2018-03-12,0.12237500661162629,50,0,4.337773995191608,0,100,73.04683677624772,0,0,1.4313106745628579,0,0,1.1738349653752227,50,0,41.0,50,0
2018-03-13,0.10774483454878805,50,0,4.28034463784225,0,100,73.04683677624772,0,0,1.3947113278123888,0,0,1.1588051321643755,50,0,41.0,50,0
2018-03-14,-0.13542437650881378,50,0,3.7879213129075597,0,100,73.04683677624772,0,0,1.3586687710397458,0,0,1.026102274776158,50,0,40.0,50,0
2018-03-15,-0.12403202109813789,50,0,3.7696836921585826,0,100,73.04683677624772,0,0,1.3346207003872819,0,0,1.0218702628882634,50,0,32.0,50,0
2018-03-16,-0.1387719601456749,50,0,3.717813766724281,0,100,73.04683677624772,0,0,1.2592618203998076,0,0,1.0085297014062953,50,0,33.0,50,0
2018-03-17,-0.30370630843586793,50,0,3.3795656729437296,0,100,73.04683677624772,0,0,1.161749930184363,0,0,0.9177109534081375,50,0,31.0,50,0
2018-03-18,-0.3474575274674776,50,0,3.294291963185284,0,100,73.04683677624772,0,0,0.9828581954429791,0,0,0.8955713291651863,50,0,29.0,50,0
2018-03-19,-0.2964078868409763,50,0,3.358656943178241,0,100,73.04683677624772,0,0,0.9274949440909506,0,0,0.9141041547290755,50,0,29.0,50,0
2018-03-20,-0.27144100286343337,50,0,3.3837583650233225,0,100,73.04683677624772,0,0,0.8424322040508145,50,0,0.9219838517316681,50,0,37.0,50,0
2018-03-21,-0.25426475585407204,50,0,3.386011635294686,0,100,73.04683677624772,0,0,0.8557796265084788,50,0,0.9233105805952354,50,0,36.0,50,0
2018-03-22,-0.31261073824377833,50,0,3.2671849817292196,0,100,73.04683677624772,0,0,0.8178880509188345,50,0,0.891648727998768,50,0,36.0,50,0
2018-03-23,-0.3138719756802411,50,0,3.2503132981457306,0,100,73.04683677624772,0,0,0.79191189988465,50,0,0.8874864046481672,50,0,28.0,50,0
2018-03-24,-0.3553293810035736,50,0,3.167499160231497,0,100,73.04683677624772,0,0,0.7786448190483204,50,0,0.8653805251084197,50,0,32.0,50,0
2018-03-25,-0.36191376715979173,50,0,3.143215962513661,0,100,73.04683677624772,0,0,0.8169854597148039,50,0,0.8593660844845233,50,0,30.0,50,0
2018-03-26,-0.46870862081273473,50,0,2.942213374579052,0,100,73.04683677624772,0,0,0.7342186801423933,50,0,0.8050242180100563,50,0,31.0,50,0
2018-03-27,-0.5837387485087401,50,0,2.7015532747210713,0,100,73.04683677624772,0,0,0.6286457931522041,50,0,0.7396323615581444,50,0,24.0,100,0
2018-03-28,-0.5926436424113243,50,0,2.666401907633577,0,100,73.04683677624772,0,0,0.571048804200345,50,0,0.7304333090524503,50,0,24.0,100,0
2018-03-29,-0.8012257853756368,50,0,2.3035294447845165,0,100,73.04683677624772,0,0,0.4877613981235186,50,0,0.631447562158569,100,0,18.0,100,0
2018-03-30,-0.7663766241124937,50,0,2.342770087890425,0,100,73.04683677624772,0,0,0.6267571434716134,50,0,0.6426018249604128,100,0,12.0,100,0
2018-03-31,-0.7530348476188812,50,0,2.351683660937757,0,100,53.13995772347902,50,0,0.607309288014607,50,0,0.6454191202693184,50,0,16.0,100,0
2018-04-01,-0.8111107956632045,50,0,2.25073262963649,0,100,53.13995772347902,50,0,0.5458199649025577,50,0,0.618001995910035,100,0,16.0,100,0
2018-04-02,-0.7826840343264331,50,0,2.2794562841734156,0,100,53.13995772347902,50,0,0.5007398390419212,50,0,0.6259086608350715,100,0,11.0,100,0
2018-04-03,-0.6551448878685224,50,0,2.464890828093748,0,100,53.13995772347902,50,0,0.5626619136323171,50,0,0.6769874911071017,50,0,22.0,100,0
2018-04-04,-0.787933460747821,50,0,2.2442304955329693,0,100,53.13995772347902,50,0,0.5572053420940396,50,0,0.6165543480053088,100,0,22.0,100,0
2018-04-05,-0.7648477931248581,50,0,2.2660007620536606,0,100,53.13995772347902,50,0,0.577263450702227,50,0,0.6227236616451471,100,0,17.0,100,0
2018-04-06,-0.8077981910137942,50,0,2.187747277908647,0,100,53.13995772347902,50,0,0.563057687834032,50,0,0.6015952519000153,100,0,19.0,100,0
2018-04-07,-0.7501881080785047,50,0,2.270944668951613,0,100,53.13995772347902,50,0,0.5576045597753139,50,0,0.6247828503337949,100,0,20.0,100,0
2018-04-08,-0.692902874226181,50,0,2.355711348684646,0,100,53.13995772347902,50,0,0.6067216807959411,50,0,0.6484033625519691,50,0,17.0,100,0
